time,away,full_name,fumbles_lost,home,homeaway,player_id,position,receiving_rec,receiving_tar,receiving_tds,receiving_yds,rushing_att,rushing_tds,rushing_yds,team,week,year
760,KC,Knile Davis,0,OAK,0,00-0030280,RB,0,0,0,0,2,0,2,KC,12,2014
760,NYJ,Anthony Dixon,0,BUF,1,00-0027772,RB,1,1,0,8,12,60,54,BUF,12,2014
760,TEN,Antonio Andrews,0,PHI,0,00-0030789,RB,0,0,0,0,0,0,0,TEN,12,2014
760,TB,Jacquizz Rodgers,0,CHI,1,00-0028083,RB,3,3,60,11,3,0,16,CHI,12,2014
760,TEN,Terrance West,0,PHI,0,00-0031375,RB,1,1,0,9,14,0,62,TEN,12,2014
760,GB,Eddie Lacy,0,MIN,0,00-0030485,RB,2,2,60,13,25,60,125,GB,12,2014
760,GB,Jerick McKinnon,0,MIN,1,00-0031376,RB,3,3,0,9,15,0,54,MIN,12,2014
760,NYJ,LeSean McCoy,0,BUF,1,00-0027029,RB,1,1,0,1,20,60,77,BUF,12,2014
760,TB,Bobby Rainey,0,CHI,0,00-0029384,RB,4,6,0,18,1,0,3,TB,12,2014
760,TB,Doug Martin,0,CHI,0,00-0029613,RB,1,3,0,4,11,0,27,TB,12,2014
760,DET,LeGarrette Blount,0,NE,1,00-0027325,RB,0,0,0,0,12,120,78,NE,12,2014
760,TEN,Dexter McCluster,0,PHI,0,00-0027651,RB,3,3,60,15,1,0,2,TEN,12,2014
760,MIA,Damien Williams,0,DEN,0,00-0030874,RB,1,2,0,-1,0,0,0,MIA,12,2014
760,TB,Charles Sims,0,CHI,0,00-0031390,RB,2,4,0,11,6,0,22,TB,12,2014
760,KC,Roy Helu,0,OAK,1,00-0028043,RB,2,2,0,9,0,0,0,OAK,12,2014
761,CIN,Jeremy Hill,0,TB,0,00-0031301,RB,4,4,0,12,13,0,40,CIN,13,2014
761,NYG,Denard Robinson,0,JAC,1,00-0030547,RB,3,4,0,10,11,0,44,JAC,13,2014
761,DEN,Jamaal Charles,0,KC,1,00-0026213,RB,4,6,60,24,10,0,35,KC,13,2014
761,NO,DeAngelo Williams,0,PIT,1,00-0024242,RB,0,0,0,0,7,0,21,PIT,13,2014
761,OAK,Tre Mason,0,STL,1,00-0031391,RB,3,4,60,47,14,120,117,STL,13,2014
761,SD,Donald Brown,0,BAL,0,00-0027003,RB,1,1,0,6,0,0,0,SD,13,2014
761,CHI,Joique Bell,0,DET,1,00-0027218,RB,2,2,0,16,23,120,91,DET,13,2014
761,ARI,Andre Ellington,0,ATL,0,00-0030287,RB,0,0,0,0,5,0,12,ARI,13,2014
761,SEA,Fred Jackson,0,SF,0,00-0024204,RB,3,4,0,27,21,0,70,SEA,13,2014
761,SD,Branden Oliver,0,BAL,0,00-0031277,RB,0,0,0,0,1,0,7,SD,13,2014
761,NE,Travaris Cadet,0,GB,0,00-0029205,RB,2,2,0,11,0,0,0,NE,13,2014
761,WAS,Silas Redd,0,IND,0,00-0031008,RB,0,0,0,0,0,0,0,WAS,13,2014
761,MIA,Jonas Gray,0,NYJ,0,00-0029104,RB,0,0,0,0,1,0,4,MIA,13,2014
761,MIA,Chris Ivory,0,NYJ,1,00-0027531,RB,0,0,0,0,16,0,62,NYJ,13,2014
761,NO,Jordan Todman,0,PIT,1,00-0028121,RB,1,2,0,7,1,0,-1,PIT,13,2014
761,PHI,Joseph Randle,0,DAL,1,00-0030388,RB,1,1,0,-1,2,0,6,DAL,13,2014
761,PHI,Christine Michael,0,DAL,1,00-0030432,RB,1,1,0,12,3,0,10,DAL,13,2014
761,SEA,Carlos Hyde,0,SF,1,00-0031045,RB,3,3,0,38,5,0,19,SF,13,2014
761,PHI,Ryan Mathews,0,DAL,0,00-0027864,RB,1,2,0,6,13,60,38,PHI,13,2014
761,OAK,Benny Cunningham,0,STL,1,00-0029795,RB,0,0,0,0,1,0,5,STL,13,2014
761,PHI,DeMarco Murray,0,DAL,0,00-0028009,RB,6,6,0,40,20,60,73,PHI,13,2014
761,MIA,Bilal Powell,0,NYJ,1,00-0028064,RB,2,3,0,19,2,0,4,NYJ,13,2014
761,NYG,Orleans Darkwa,0,JAC,0,00-0030860,RB,0,0,0,0,0,0,0,NYG,13,2014
761,ARI,Stepfan Taylor,0,ATL,0,00-0030282,RB,1,2,60,3,0,0,0,ARI,13,2014
761,NYG,Rashad Jennings,0,JAC,0,00-0027155,RB,3,5,0,3,26,120,91,NYG,13,2014
761,CHI,Theo Riddick,0,DET,1,00-0030107,RB,6,7,0,54,0,0,0,DET,13,2014
761,MIA,Lamar Miller,0,NYJ,0,00-0029615,RB,2,3,0,11,13,60,56,MIA,13,2014
761,SD,Justin Forsett,0,BAL,1,00-0026373,RB,2,3,0,17,24,0,106,BAL,13,2014
761,TEN,Chris Polk,0,HOU,1,00-0029438,RB,0,0,0,0,11,0,49,HOU,13,2014
761,SD,Lorenzo Taliaferro,0,BAL,1,00-0031066,RB,0,0,0,0,0,0,0,BAL,13,2014
761,CIN,Cedric Peerman,0,TB,0,00-0026932,RB,0,0,0,0,0,0,0,CIN,13,2014
761,NE,James Starks,0,GB,1,00-0027791,RB,2,2,0,34,1,0,2,GB,13,2014
761,DEN,Juwan Thompson,0,KC,0,00-0030705,RB,0,0,0,0,10,0,39,DEN,13,2014
761,CLE,Isaiah Crowell,0,BUF,0,00-0030656,RB,1,2,0,15,17,0,29,CLE,13,2014
761,WAS,Frank Gore,0,IND,1,00-0023500,RB,1,2,0,8,10,0,28,IND,13,2014
761,CIN,Giovani Bernard,0,TB,0,00-0030456,RB,1,1,0,4,10,0,49,CIN,13,2014
761,WAS,Alfred Morris,0,IND,0,00-0029141,RB,3,5,0,16,17,0,67,WAS,13,2014
761,ARI,Devonta Freeman,0,ATL,1,00-0031285,RB,1,1,0,4,8,0,26,ATL,13,2014
761,SEA,Marshawn Lynch,0,SF,0,00-0025399,RB,1,1,0,7,20,0,104,SEA,13,2014
761,NO,Le'Veon Bell,0,PIT,1,00-0030496,RB,8,11,0,159,21,60,95,PIT,13,2014
761,CLE,Robert Turbin,0,BUF,0,00-0029273,RB,2,2,60,47,4,0,8,CLE,13,2014
761,PHI,Lance Dunbar,0,DAL,1,00-0029004,RB,0,0,0,0,2,0,15,DAL,13,2014
761,PHI,Darren McFadden,0,DAL,1,00-0026144,RB,2,2,0,18,11,0,27,DAL,13,2014
761,CHI,Ka'Deem Carey,0,DET,0,00-0031057,RB,1,1,0,7,2,0,8,CHI,13,2014
761,PHI,Darren Sproles,0,DAL,0,00-0023564,RB,3,3,0,19,1,0,13,PHI,13,2014
761,NYG,Shane Vereen,0,JAC,0,00-0027994,RB,1,2,0,26,3,0,6,NYG,13,2014
761,ARI,Chris Johnson,0,ATL,0,00-0026164,RB,0,0,0,0,17,0,105,ARI,13,2014
761,DEN,C.J. Anderson,0,KC,0,00-0029854,RB,2,3,60,17,32,0,168,DEN,13,2014
761,CHI,Matt Forte,0,DET,0,00-0026184,RB,6,9,0,52,5,0,6,CHI,13,2014
761,TEN,Jonathan Grimes,0,HOU,1,00-0029510,RB,0,0,0,0,5,0,13,HOU,13,2014
761,NYG,Andre Williams,0,JAC,0,00-0031055,RB,2,3,0,16,8,0,21,NYG,13,2014
761,CHI,Senorise Perry,0,DET,0,00-0031209,RB,1,1,0,-1,0,0,0,CHI,13,2014
761,NO,Mark Ingram,0,PIT,0,00-0027966,RB,2,2,0,-1,23,0,122,NO,13,2014
761,TEN,Alfred Blue,0,HOU,1,00-0031075,RB,0,0,0,0,7,0,6,HOU,13,2014
761,CAR,Matt Asiata,0,MIN,1,00-0028198,RB,4,4,0,5,14,0,52,MIN,13,2014
761,NYG,Bernard Pierce,0,JAC,1,00-0029264,RB,0,1,0,0,6,0,16,JAC,13,2014
761,NYG,Toby Gerhart,0,JAC,1,00-0027888,RB,0,0,0,0,5,0,7,JAC,13,2014
761,OAK,Trey Watts,0,STL,1,00-0030985,RB,0,1,0,0,0,0,0,STL,13,2014
761,TEN,Bishop Sankey,0,HOU,0,00-0031413,RB,0,0,0,0,10,0,42,TEN,13,2014
761,DEN,Knile Davis,0,KC,1,00-0030280,RB,0,0,0,0,0,0,0,KC,13,2014
761,CAR,Fozzy Whittaker,0,MIN,0,00-0029731,RB,0,0,0,0,1,0,16,CAR,13,2014
761,CLE,Anthony Dixon,0,BUF,1,00-0027772,RB,0,0,0,0,6,0,25,BUF,13,2014
761,MIA,Zac Stacy,0,NYJ,1,00-0030536,RB,0,0,0,0,7,0,25,NYJ,13,2014
761,NE,Brandon Bolden,0,GB,0,00-0029239,RB,0,0,0,0,3,60,17,NE,13,2014
761,CHI,Jacquizz Rodgers,0,DET,0,00-0028083,RB,3,3,0,18,4,0,7,CHI,13,2014
761,TEN,Terrance West,1,HOU,0,00-0031375,RB,1,1,0,4,7,0,32,TEN,13,2014
761,NE,Eddie Lacy,0,GB,1,00-0030485,RB,2,3,0,17,21,0,98,GB,13,2014
761,CLE,LeSean McCoy,1,BUF,1,00-0027029,RB,0,0,0,0,25,60,159,BUF,13,2014
761,CIN,Bobby Rainey,0,TB,1,00-0029384,RB,2,2,0,41,1,0,11,TB,13,2014
761,CIN,Doug Martin,0,TB,1,00-0029613,RB,1,1,0,3,18,60,58,TB,13,2014
761,NO,Dri Archer,0,PIT,1,00-0031392,RB,0,0,0,0,1,0,0,PIT,13,2014
761,CAR,Jonathan Stewart,0,MIN,0,00-0026153,RB,2,2,0,25,12,0,85,CAR,13,2014
761,NE,LeGarrette Blount,0,GB,0,00-0027325,RB,0,0,0,0,10,0,58,NE,13,2014
761,TEN,Dexter McCluster,0,HOU,0,00-0027651,RB,2,3,0,11,9,0,33,TEN,13,2014
761,TEN,Arian Foster,0,HOU,1,00-0026796,RB,5,7,60,26,19,0,79,HOU,13,2014
761,MIA,Damien Williams,0,NYJ,0,00-0030874,RB,0,0,0,0,0,0,0,MIA,13,2014
761,CIN,Charles Sims,0,TB,1,00-0031390,RB,4,4,0,49,5,0,6,TB,13,2014
761,OAK,Roy Helu,0,STL,0,00-0028043,RB,4,4,60,61,1,0,5,OAK,13,2014
762,PIT,Jeremy Hill,0,CIN,1,00-0031301,RB,3,4,0,21,8,0,46,CIN,14,2014
762,HOU,Denard Robinson,0,JAC,1,00-0030547,RB,0,2,0,0,10,0,30,JAC,14,2014
762,KC,Jamaal Charles,0,ARI,0,00-0026213,RB,2,4,60,20,10,60,91,KC,14,2014
762,STL,Tre Mason,0,WAS,0,00-0031391,RB,0,2,0,0,20,0,66,STL,14,2014
762,NE,Donald Brown,0,SD,1,00-0027003,RB,5,6,0,49,0,0,0,SD,14,2014
762,TB,Joique Bell,0,DET,1,00-0027218,RB,5,5,60,50,18,60,83,DET,14,2014
762,SEA,Fred Jackson,0,PHI,0,00-0024204,RB,10,14,0,37,8,0,35,SEA,14,2014
762,NE,Branden Oliver,0,SD,1,00-0031277,RB,0,2,0,0,3,0,1,SD,14,2014
762,NE,Travaris Cadet,0,SD,0,00-0029205,RB,2,2,0,13,1,0,5,NE,14,2014
762,BAL,Jonas Gray,0,MIA,1,00-0029104,RB,0,0,0,0,2,0,9,MIA,14,2014
762,STL,Silas Redd,0,WAS,1,00-0031008,RB,3,4,0,36,1,0,8,WAS,14,2014
762,PIT,Jordan Todman,0,CIN,0,00-0028121,RB,1,1,0,5,3,0,11,PIT,14,2014
762,NYJ,Chris Ivory,1,MIN,0,00-0027531,RB,1,2,0,4,16,0,73,NYJ,14,2014
762,DAL,Joseph Randle,0,CHI,0,00-0030388,RB,0,0,0,0,1,60,17,DAL,14,2014
762,DAL,Christine Michael,0,CHI,0,00-0030432,RB,0,0,0,0,6,0,32,DAL,14,2014
762,SF,Carlos Hyde,0,OAK,0,00-0031045,RB,1,1,0,8,2,0,4,SF,14,2014
762,SEA,Ryan Mathews,0,PHI,1,00-0027864,RB,1,1,0,4,11,0,44,PHI,14,2014
762,STL,Benny Cunningham,0,WAS,0,00-0029795,RB,5,5,0,28,3,0,20,STL,14,2014
762,SEA,DeMarco Murray,0,PHI,1,00-0028009,RB,9,10,0,49,32,60,179,PHI,14,2014
762,NYG,Orleans Darkwa,0,TEN,0,00-0030860,RB,0,1,0,0,1,0,0,NYG,14,2014
762,NYJ,Bilal Powell,0,MIN,0,00-0028064,RB,0,0,0,0,2,0,6,NYJ,14,2014
762,KC,Stepfan Taylor,0,ARI,1,00-0030282,RB,1,1,0,7,6,0,19,ARI,14,2014
762,NYG,Rashad Jennings,0,TEN,0,00-0027155,RB,1,1,0,17,2,0,5,NYG,14,2014
762,BAL,Lamar Miller,0,MIA,1,00-0029615,RB,5,5,0,36,12,0,53,MIA,14,2014
762,BAL,Justin Forsett,0,MIA,0,00-0026373,RB,2,2,0,7,13,60,71,BAL,14,2014
762,BAL,Lorenzo Taliaferro,0,MIA,0,00-0031066,RB,1,1,0,20,7,0,35,BAL,14,2014
762,PIT,Cedric Peerman,0,CIN,1,00-0026932,RB,0,0,0,0,1,0,0,CIN,14,2014
762,ATL,James Starks,0,GB,1,00-0027791,RB,2,2,0,26,10,60,75,GB,14,2014
762,BUF,Juwan Thompson,0,DEN,1,00-0030705,RB,1,2,0,14,4,0,63,DEN,14,2014
762,IND,Isaiah Crowell,0,CLE,1,00-0030656,RB,0,0,0,0,14,60,54,CLE,14,2014
762,IND,Frank Gore,0,CLE,0,00-0023500,RB,0,0,0,0,12,0,63,IND,14,2014
762,PIT,Giovani Bernard,0,CIN,1,00-0030456,RB,3,5,0,19,6,0,17,CIN,14,2014
762,STL,Alfred Morris,0,WAS,1,00-0029141,RB,1,3,0,11,8,0,6,WAS,14,2014
762,SEA,Marshawn Lynch,1,PHI,0,00-0025399,RB,5,5,60,27,23,0,86,SEA,14,2014
762,ATL,Devonta Freeman,0,GB,0,00-0031285,RB,2,2,0,10,2,0,-2,ATL,14,2014
762,PIT,Le'Veon Bell,0,CIN,0,00-0030496,RB,6,9,60,50,26,120,185,PIT,14,2014
762,IND,Robert Turbin,0,CLE,1,00-0029273,RB,1,2,0,14,4,0,7,CLE,14,2014
762,DAL,Darren McFadden,0,CHI,0,00-0026144,RB,0,0,0,0,4,0,5,DAL,14,2014
762,SF,Latavius Murray,0,OAK,1,00-0030513,RB,2,2,0,9,23,0,76,OAK,14,2014
762,SEA,Darren Sproles,0,PHI,1,00-0023564,RB,0,0,0,0,4,0,0,PHI,14,2014
762,NYG,Shane Vereen,0,TEN,0,00-0027994,RB,3,4,0,30,1,0,1,NYG,14,2014
762,KC,Chris Johnson,0,ARI,1,00-0026164,RB,2,2,0,13,16,0,53,ARI,14,2014
762,DAL,Matt Forte,1,CHI,1,00-0026184,RB,8,9,0,74,13,60,26,CHI,14,2014
762,BUF,C.J. Anderson,0,DEN,1,00-0029854,RB,0,0,0,0,21,180,58,DEN,14,2014
762,STL,Chase Reynolds,0,WAS,0,00-0028795,RB,0,0,0,0,0,0,0,STL,14,2014
762,BUF,Jerome Felton,0,DEN,0,00-0026286,RB,0,0,0,0,0,0,0,BUF,14,2014
762,NYG,Andre Williams,0,TEN,0,00-0031055,RB,3,5,0,16,24,60,131,NYG,14,2014
762,DAL,Senorise Perry,0,CHI,1,00-0031209,RB,0,0,0,0,0,0,0,CHI,14,2014
762,SF,Reggie Bush,0,OAK,0,00-0024217,RB,4,6,0,8,8,0,26,SF,14,2014
762,CAR,Mark Ingram,1,NO,1,00-0027966,RB,2,2,0,13,10,0,43,NO,14,2014
762,HOU,Alfred Blue,0,JAC,0,00-0031075,RB,0,0,0,0,9,60,15,HOU,14,2014
762,NYJ,Matt Asiata,0,MIN,1,00-0028198,RB,3,4,0,10,19,0,54,MIN,14,2014
762,HOU,Toby Gerhart,0,JAC,1,00-0027888,RB,2,3,0,16,5,0,19,JAC,14,2014
762,HOU,Bernard Pierce,0,JAC,1,00-0029264,RB,0,0,0,0,3,0,50,JAC,14,2014
762,STL,Trey Watts,0,WAS,0,00-0030985,RB,0,0,0,0,0,0,0,STL,14,2014
762,NYG,Bishop Sankey,0,TEN,1,00-0031413,RB,2,3,0,2,9,0,25,TEN,14,2014
762,KC,Knile Davis,0,ARI,0,00-0030280,RB,3,3,0,3,1,0,4,KC,14,2014
762,CAR,Fozzy Whittaker,0,NO,0,00-0029731,RB,1,1,60,26,3,0,5,CAR,14,2014
762,BUF,Anthony Dixon,0,DEN,0,00-0027772,RB,0,0,0,0,3,0,15,BUF,14,2014
762,NYG,Antonio Andrews,0,TEN,1,00-0030789,RB,0,0,0,0,0,0,0,TEN,14,2014
762,NE,Brandon Bolden,0,SD,0,00-0029239,RB,0,0,0,0,0,0,0,NE,14,2014
762,DAL,Jacquizz Rodgers,0,CHI,1,00-0028083,RB,1,3,0,14,3,0,20,CHI,14,2014
762,NYG,Terrance West,0,TEN,1,00-0031375,RB,0,0,0,0,15,0,54,TEN,14,2014
762,ATL,Eddie Lacy,0,GB,1,00-0030485,RB,5,9,60,33,13,60,73,GB,14,2014
762,BUF,LeSean McCoy,1,DEN,0,00-0027029,RB,0,0,0,0,17,0,50,BUF,14,2014
762,TB,Doug Martin,0,DET,0,00-0029613,RB,1,1,0,0,5,0,22,TB,14,2014
762,CAR,Jonathan Stewart,0,NO,0,00-0026153,RB,0,1,0,0,20,60,155,CAR,14,2014
762,NE,LeGarrette Blount,0,SD,0,00-0027325,RB,2,2,0,11,20,0,66,NE,14,2014
762,NYG,Dexter McCluster,0,TEN,1,00-0027651,RB,2,4,0,10,0,0,0,TEN,14,2014
762,HOU,Arian Foster,0,JAC,0,00-0026796,RB,2,4,0,21,24,60,127,HOU,14,2014
762,BAL,Damien Williams,0,MIA,1,00-0030874,RB,1,3,0,7,2,0,4,MIA,14,2014
762,TB,Charles Sims,0,DET,0,00-0031390,RB,1,2,0,24,5,0,-4,TB,14,2014
763,CIN,Jeremy Hill,0,CLE,0,00-0031301,RB,1,1,0,4,25,120,148,CIN,15,2014
763,OAK,Jamaal Charles,0,KC,1,00-0026213,RB,1,2,0,1,12,0,52,KC,15,2014
763,CIN,Shaun Draughn,0,CLE,1,00-0028202,RB,0,0,0,0,0,0,0,CLE,15,2014
763,ARI,Tre Mason,1,STL,1,00-0031391,RB,0,1,0,0,13,0,33,STL,15,2014
763,DEN,Donald Brown,0,SD,1,00-0027003,RB,4,6,0,38,5,0,18,SD,15,2014
763,MIN,Joique Bell,0,DET,1,00-0027218,RB,4,6,0,41,15,0,62,DET,15,2014
763,SF,Fred Jackson,0,SEA,1,00-0024204,RB,3,6,0,27,20,0,71,SEA,15,2014
763,DEN,Branden Oliver,0,SD,1,00-0031277,RB,4,4,0,44,12,0,26,SD,15,2014
763,MIA,Jonas Gray,0,NE,0,00-0029104,RB,1,1,0,7,11,0,62,MIA,15,2014
763,WAS,Silas Redd,0,NYG,0,00-0031008,RB,3,3,0,62,1,0,1,WAS,15,2014
763,PIT,Jordan Todman,0,ATL,0,00-0028121,RB,1,2,0,19,3,0,7,PIT,15,2014
763,NYJ,Chris Ivory,0,TEN,0,00-0027531,RB,1,1,0,1,12,60,25,NYJ,15,2014
763,DAL,Christine Michael,0,PHI,0,00-0030432,RB,0,1,0,0,1,0,1,DAL,15,2014
763,DAL,Joseph Randle,0,PHI,0,00-0030388,RB,0,0,0,0,2,0,13,DAL,15,2014
763,ARI,Benny Cunningham,0,STL,1,00-0029795,RB,3,4,0,23,2,0,4,STL,15,2014
763,SF,Carlos Hyde,0,SEA,0,00-0031045,RB,0,0,0,0,6,0,55,SF,15,2014
763,DAL,DeMarco Murray,0,PHI,1,00-0028009,RB,1,1,0,3,31,120,81,PHI,15,2014
763,NYJ,Bilal Powell,0,TEN,0,00-0028064,RB,2,2,0,10,1,0,8,NYJ,15,2014
763,WAS,Orleans Darkwa,0,NYG,1,00-0030860,RB,0,0,0,0,0,0,0,NYG,15,2014
763,ARI,Stepfan Taylor,0,STL,0,00-0030282,RB,0,0,0,0,14,0,61,ARI,15,2014
763,WAS,Rashad Jennings,0,NYG,1,00-0027155,RB,0,0,0,0,1,0,3,NYG,15,2014
763,MIN,Theo Riddick,0,DET,1,00-0030107,RB,0,0,0,0,1,0,4,DET,15,2014
763,MIA,Lamar Miller,0,NE,0,00-0029615,RB,1,2,0,10,16,0,47,MIA,15,2014
763,JAC,Justin Forsett,0,BAL,1,00-0026373,RB,1,2,0,-1,16,0,48,BAL,15,2014
763,HOU,Chris Polk,0,IND,0,00-0029438,RB,0,0,0,0,2,120,6,HOU,15,2014
763,GB,James Starks,0,BUF,0,00-0027791,RB,1,3,0,10,4,0,19,GB,15,2014
763,CIN,Cedric Peerman,0,CLE,0,00-0026932,RB,0,0,0,0,0,0,0,CIN,15,2014
763,DEN,Juwan Thompson,0,SD,0,00-0030705,RB,0,0,0,0,4,0,14,DEN,15,2014
763,CIN,Isaiah Crowell,0,CLE,1,00-0030656,RB,2,3,0,10,7,0,17,CLE,15,2014
763,HOU,Frank Gore,0,IND,1,00-0023500,RB,0,0,0,0,11,60,29,IND,15,2014
763,CIN,Giovani Bernard,0,CLE,0,00-0030456,RB,3,3,0,24,15,0,79,CIN,15,2014
763,WAS,Alfred Morris,0,NYG,0,00-0029141,RB,0,0,0,0,14,0,49,WAS,15,2014
763,PIT,Devonta Freeman,0,ATL,1,00-0031285,RB,1,2,0,9,4,0,21,ATL,15,2014
763,SF,Marshawn Lynch,0,SEA,1,00-0025399,RB,1,2,0,7,21,60,91,SEA,15,2014
763,PIT,Le'Veon Bell,0,ATL,0,00-0030496,RB,5,7,0,72,20,120,47,PIT,15,2014
763,CIN,Robert Turbin,0,CLE,1,00-0029273,RB,0,0,0,0,5,0,33,CLE,15,2014
763,DAL,Lance Dunbar,0,PHI,0,00-0029004,RB,1,2,0,6,5,0,22,DAL,15,2014
763,DAL,Darren McFadden,0,PHI,0,00-0026144,RB,0,0,0,0,2,0,13,DAL,15,2014
763,OAK,Latavius Murray,0,KC,0,00-0030513,RB,2,6,0,17,12,0,59,OAK,15,2014
763,NO,Ka'Deem Carey,0,CHI,1,00-0031057,RB,3,3,0,39,1,0,4,CHI,15,2014
763,OAK,Jamize Olawale,0,KC,0,00-0029492,RB,0,1,0,0,0,0,0,OAK,15,2014
763,DAL,Darren Sproles,0,PHI,1,00-0023564,RB,2,2,0,8,3,60,5,PHI,15,2014
763,WAS,Shane Vereen,0,NYG,1,00-0027994,RB,1,3,0,12,6,60,5,NYG,15,2014
763,ARI,Chris Johnson,0,STL,0,00-0026164,RB,0,1,0,0,10,0,55,ARI,15,2014
763,OAK,Charcandrick West,0,KC,1,00-0030668,RB,0,1,0,0,0,0,0,KC,15,2014
763,NO,Matt Forte,0,CHI,1,00-0026184,RB,2,5,0,21,16,0,78,CHI,15,2014
763,HOU,Jonathan Grimes,0,IND,0,00-0029510,RB,0,0,0,0,0,0,0,HOU,15,2014
763,GB,Jerome Felton,0,BUF,1,00-0026286,RB,0,1,0,0,0,0,0,BUF,15,2014
763,DEN,C.J. Anderson,0,SD,0,00-0029854,RB,2,2,0,11,29,0,85,DEN,15,2014
763,WAS,Andre Williams,0,NYG,1,00-0031055,RB,1,4,0,9,18,0,44,NYG,15,2014
763,NO,Senorise Perry,0,CHI,1,00-0031209,RB,0,0,0,0,0,0,0,CHI,15,2014
763,SF,Reggie Bush,0,SEA,0,00-0024217,RB,1,2,0,10,3,0,7,SF,15,2014
763,NO,Mark Ingram,0,CHI,0,00-0027966,RB,0,0,0,0,17,60,59,NO,15,2014
763,HOU,Alfred Blue,0,IND,0,00-0031075,RB,0,0,0,0,8,0,26,HOU,15,2014
763,MIN,Matt Asiata,0,DET,0,00-0028198,RB,7,7,0,50,11,60,36,MIN,15,2014
763,JAC,Toby Gerhart,0,BAL,0,00-0027888,RB,2,2,0,9,13,0,54,JAC,15,2014
763,JAC,Bernard Pierce,0,BAL,0,00-0029264,RB,0,1,0,0,6,0,37,JAC,15,2014
763,ARI,Trey Watts,0,STL,1,00-0030985,RB,0,0,0,0,0,0,0,STL,15,2014
763,NYJ,Bishop Sankey,0,TEN,1,00-0031413,RB,1,1,0,18,3,0,8,TEN,15,2014
763,OAK,Knile Davis,0,KC,1,00-0030280,RB,1,2,60,70,9,60,11,KC,15,2014
763,TB,Fozzy Whittaker,0,CAR,1,00-0029731,RB,0,0,0,0,2,0,13,CAR,15,2014
763,GB,Anthony Dixon,0,BUF,1,00-0027772,RB,1,1,0,5,6,0,26,BUF,15,2014
763,CIN,Rex Burkhead,0,CLE,0,00-0030288,RB,0,0,0,0,3,60,14,CIN,15,2014
763,NO,Jacquizz Rodgers,0,CHI,1,00-0028083,RB,1,2,0,12,2,0,3,CHI,15,2014
763,NYJ,Terrance West,0,TEN,1,00-0031375,RB,0,0,0,0,5,0,23,TEN,15,2014
763,WAS,Chris Thompson,0,NYG,0,00-0030404,RB,3,4,60,22,3,0,12,WAS,15,2014
763,GB,Eddie Lacy,0,BUF,0,00-0030485,RB,2,2,0,11,15,60,97,GB,15,2014
763,GB,LeSean McCoy,0,BUF,1,00-0027029,RB,1,2,0,1,16,0,64,BUF,15,2014
763,TB,Doug Martin,0,CAR,0,00-0029613,RB,1,1,0,3,14,0,96,TB,15,2014
763,TB,Bobby Rainey,0,CAR,0,00-0029384,RB,0,0,0,0,0,0,0,TB,15,2014
763,TB,Jonathan Stewart,1,CAR,1,00-0026153,RB,1,1,0,6,22,0,73,CAR,15,2014
763,MIA,LeGarrette Blount,0,NE,1,00-0027325,RB,2,2,0,7,8,60,17,NE,15,2014
763,NYJ,Dexter McCluster,0,TEN,1,00-0027651,RB,2,4,0,8,5,0,15,TEN,15,2014
763,HOU,Arian Foster,0,IND,0,00-0026796,RB,3,4,0,18,26,0,99,HOU,15,2014
763,NO,Khiry Robinson,0,CHI,0,00-0030348,RB,2,2,0,10,3,0,10,NO,15,2014
763,MIA,Damien Williams,0,NE,0,00-0030874,RB,2,4,0,9,0,0,0,MIA,15,2014
763,TB,Charles Sims,0,CAR,0,00-0031390,RB,3,3,0,45,7,0,34,TB,15,2014
764,DEN,Jeremy Hill,1,CIN,1,00-0031301,RB,0,0,0,0,22,60,147,CIN,16,2014
764,KC,Jamaal Charles,1,PIT,0,00-0026213,RB,5,7,0,48,9,0,29,KC,16,2014
764,CLE,Shaun Draughn,0,CAR,0,00-0028202,RB,0,0,0,0,0,0,0,CLE,16,2014
764,NYG,Tre Mason,0,STL,1,00-0031391,RB,1,1,0,7,13,60,76,STL,16,2014
764,SD,Donald Brown,0,SF,0,00-0027003,RB,1,3,0,4,4,0,12,SD,16,2014
764,DET,Joique Bell,0,CHI,0,00-0027218,RB,2,3,0,13,13,60,74,DET,16,2014
764,SEA,Fred Jackson,0,ARI,0,00-0024204,RB,9,12,0,93,6,0,10,SEA,16,2014
764,SD,Branden Oliver,0,SF,0,00-0031277,RB,3,5,0,28,13,0,53,SD,16,2014
764,MIN,Jonas Gray,0,MIA,1,00-0029104,RB,0,1,0,0,6,60,5,MIA,16,2014
764,PHI,Silas Redd,0,WAS,1,00-0031008,RB,0,0,0,0,1,0,4,WAS,16,2014
764,NE,Chris Ivory,0,NYJ,1,00-0027531,RB,0,0,0,0,11,0,53,NYJ,16,2014
764,KC,Jordan Todman,0,PIT,1,00-0028121,RB,2,3,0,5,5,60,71,PIT,16,2014
764,IND,Joseph Randle,1,DAL,1,00-0030388,RB,1,1,0,7,13,0,37,DAL,16,2014
764,IND,Christine Michael,0,DAL,1,00-0030432,RB,0,0,0,0,8,0,28,DAL,16,2014
764,NYG,Benny Cunningham,1,STL,1,00-0029795,RB,2,2,0,19,1,0,-1,STL,16,2014
764,PHI,DeMarco Murray,0,WAS,0,00-0028009,RB,0,0,0,0,22,60,58,PHI,16,2014
764,NYG,Orleans Darkwa,0,STL,0,00-0030860,RB,2,2,0,17,4,60,21,NYG,16,2014
