DateTime,Favorite,Spread,Underdog,Total,Money_Odds,Week,Year,Month,Weekday,Favorite_Abbr,Underdog_Abbr
9/10/15 20:30,At New England,-7,Pittsburgh,51,-$350 +$290,1,2015,9,Thu,NE,PIT
9/14/15 19:10,Philadelphia,-3,At Atlanta,56,-$185 +$165,1,2015,9,Mon,PHI,ATL
9/14/15 22:20,Minnesota,-2.5,At San Francisco,42.5,-$145 +$125,1,2015,9,Mon,MIN,SF
9/13/15 13:00,Green Bay,-6.5,At Chicago,48.5,-$290 +$245,1,2015,9,Sun,GB,CHI
9/13/15 13:00,Kansas City,-1,At Houston,40.5,-$115 -$105,1,2015,9,Sun,KC,HOU
9/13/15 13:00,At NY Jets,-3.5,Cleveland,38.5,-$190 +$170,1,2015,9,Sun,NYJ,CLE
9/13/15 13:00,Indianapolis,-1,At Buffalo,44.5,-$120 +$100,1,2015,9,Sun,IND,BUF
9/13/15 13:00,Miami,-4,At Washington,45.5,-$210 +$180,1,2015,9,Sun,MIA,WAS
9/13/15 13:00,Carolina,-3,At Jacksonville,41,-$150 +$130,1,2015,9,Sun,CAR,JAC
9/13/15 13:00,Seattle,-3.5,At St. Louis,41,-$185 +$165,1,2015,9,Sun,SEA,STL
9/13/15 16:05,At Arizona,-2.5,New Orleans,48.5,-$135 +$115,1,2015,9,Sun,ARI,NO
9/13/15 16:05,At San Diego,-3.5,Detroit,45.5,-$185 +$165,1,2015,9,Sun,SD,DET
9/13/15 16:25,At Tampa Bay,-3,Tennessee,40.5,-$145 +$125,1,2015,9,Sun,TB,TEN
9/13/15 16:25,Cincinnati,-3,At Oakland,43,-$155 +$135,1,2015,9,Sun,CIN,OAK
9/13/15 16:25,At Denver,-4.5,Baltimore,46.5,-$230 +$190,1,2015,9,Sun,DEN,BAL
9/13/15 20:30,At Dallas,-7,NY Giants,52.5,-$320 +$260,1,2015,9,Sun,DAL,NYG
9/17/15 20:25,At Kansas City,-3,Denver,42,-$165 +$145,2,2015,9,Thu,KC,DEN
9/21/15 20:30,At Indianapolis,-6,NY Jets,46,-$265 +$225,2,2015,9,Mon,IND,NYJ
9/20/15 13:00,At Carolina,-3,Houston,41,-$145 +$125,2,2015,9,Sun,CAR,HOU
9/20/15 13:00,At New Orleans,-9,Tampa Bay,47,-$475 +$375,2,2015,9,Sun,NO,TB
9/20/15 13:00,At Pittsburgh,-6,San Francisco,46,-$255 +$215,2,2015,9,Sun,PIT,SF
9/20/15 13:00,At Minnesota,-2.5,Detroit,44,-$145 +$125,2,2015,9,Sun,MIN,DET
9/20/15 13:00,At Buffalo,-1,New England,44.5,-$120 +$100,2,2015,9,Sun,BUF,NE
9/20/15 13:00,Arizona,-2,At Chicago,46,-$130 +$110,2,2015,9,Sun,ARI,CHI
9/20/15 13:00,Tennessee,-1,At Cleveland,41,-$115 -$105,2,2015,9,Sun,TEN,CLE
9/20/15 13:00,At Cincinnati,-3.5,San Diego,48,-$180 +$160,2,2015,9,Sun,CIN,SD
9/20/15 13:00,St. Louis,-3,At Washington,41,-$175 +$155,2,2015,9,Sun,STL,WAS
9/20/15 13:00,At NY Giants,-2,Atlanta,50,-$130 +$110,2,2015,9,Sun,NYG,ATL
9/20/15 16:05,Baltimore,-6,At Oakland,42,-$260 +$220,2,2015,9,Sun,BAL,OAK
9/20/15 16:05,Miami,-6,At Jacksonville,42,-$260 +$220,2,2015,9,Sun,MIA,JAC
9/20/15 16:25,At Philadelphia,-6.5,Dallas,54,-$280 +$240,2,2015,9,Sun,PHI,DAL
9/20/15 20:30,At Green Bay,-3,Seattle,49.5,-$180 +$160,2,2015,9,Sun,GB,SEA
9/24/15 20:25,At NY Giants,-3,Washington,45,-$165 +$145,3,2015,9,Thu,NYG,WAS
9/28/15 20:30,At Green Bay,-5.5,Kansas City,47.5,-$240 +$200,3,2015,9,Mon,GB,KC
9/27/15 13:00,At St. Louis,-1,Pittsburgh,48.5,-$120 +$100,3,2015,9,Sun,STL,PIT
9/27/15 13:00,At Minnesota,-2,San Diego,45.5,-$135 +$115,3,2015,9,Sun,MIN,SD
9/27/15 13:00,At Houston,-6,Tampa Bay,41,-$260 +$220,3,2015,9,Sun,HOU,TB
9/27/15 13:00,At NY Jets,-3,Philadelphia,47,-$170 +$150,3,2015,9,Sun,NYJ,PHI
9/27/15 13:00,At Carolina,-9.5,New Orleans,43,-$450 +$350,3,2015,9,Sun,CAR,NO
9/27/15 13:00,At New England,-14,Jacksonville,49,-$1400 +$800,3,2015,9,Sun,NE,JAC
9/27/15 13:00,At Baltimore,-1.5,Cincinnati,45.5,-$125 +$105,3,2015,9,Sun,BAL,CIN
9/27/15 13:00,At Cleveland,-3.5,Oakland,44,-$180 +$160,3,2015,9,Sun,CLE,OAK
9/27/15 13:00,Indianapolis,-3.5,At Tennessee,46.5,-$185 +$165,3,2015,9,Sun,IND,TEN
9/27/15 13:00,At Dallas,0,Atlanta,43.5,-$110 -$110,3,2015,9,Sun,DAL,ATL
9/27/15 16:05,At Arizona,-7,San Francisco,45,-$315 +$260,3,2015,9,Sun,ARI,SF
9/27/15 16:25,At Seattle,-16.5,Chicago,43.5,-$2400 +$1100,3,2015,9,Sun,SEA,CHI
9/27/15 16:25,At Miami,-1,Buffalo,43.5,-$120 +$100,3,2015,9,Sun,MIA,BUF
9/27/15 20:30,Denver,-3,At Detroit,45,-$155 +$135,3,2015,9,Sun,DEN,DET
10/1/15 20:25,Baltimore,-3,At Pittsburgh,44,-$150 +$130,4,2015,10,Thu,BAL,PIT
10/5/15 20:30,At Seattle,-10,Detroit,43,-$575 +$425,4,2015,10,Mon,SEA,DET
10/4/15 9:30,NY Jets,-2.5,Miami,42.5,-$145 +$125,4,2015,10,Sun,NYJ,MIA
10/4/15 13:00,At Indianapolis,-4,Jacksonville,43.5,-$200 +$170,4,2015,10,Sun,IND,JAC
10/4/15 13:00,At Atlanta,-4.5,Houston,47.5,-$220 +$180,4,2015,10,Sun,ATL,HOU
10/4/15 13:00,Carolina,-3,At Tampa Bay,40.5,-$160 +$140,4,2015,10,Sun,CAR,TB
10/4/15 13:00,At Buffalo,-6,NY Giants,46.5,-$265 +$225,4,2015,10,Sun,BUF,NYG
10/4/15 13:00,Oakland,-3,At Chicago,44.5,-$175 +$155,4,2015,10,Sun,OAK,CHI
10/4/15 13:00,Philadelphia,-3,At Washington,45.5,-$155 +$135,4,2015,10,Sun,PHI,WAS
10/4/15 13:00,At Cincinnati,-3.5,Kansas City,45,-$175 +$155,4,2015,10,Sun,CIN,KC
10/4/15 16:05,At San Diego,-5,Cleveland,44.5,-$240 +$200,4,2015,10,Sun,SD,CLE
10/4/15 16:25,Green Bay,-7.5,At San Francisco,48,-$360 +$300,4,2015,10,Sun,GB,SF
10/4/15 16:25,At Denver,-7,Minnesota,43.5,-$315 +$265,4,2015,10,Sun,DEN,MIN
10/4/15 16:25,At Arizona,-7,St. Louis,43.5,-$320 +$270,4,2015,10,Sun,ARI,STL
10/4/15 20:30,At New Orleans,-3,Dallas,48.5,-$155 +$135,4,2015,10,Sun,NO,DAL
10/8/15 20:25,At Houston,-5,Indianapolis,41,-$240 +$200,5,2015,10,Thu,HOU,IND
10/12/15 20:30,At San Diego,-4,Pittsburgh,45.5,-$210 +$180,5,2015,10,Mon,SD,PIT
10/11/15 13:00,At Tampa Bay,-1,Jacksonville,41.5,-$120 +$100,5,2015,10,Sun,TB,JAC
10/11/15 13:00,Buffalo,-1,At Tennessee,43,-$115 -$105,5,2015,10,Sun,BUF,TEN
10/11/15 13:00,At Baltimore,-6.5,Cleveland,43,-$280 +$240,5,2015,10,Sun,BAL,CLE
10/11/15 13:00,At Atlanta,-7,Washington,48.5,-$320 +$260,5,2015,10,Sun,ATL,WAS
10/11/15 13:00,At Kansas City,-9.5,Chicago,44.5,-$475 +$375,5,2015,10,Sun,KC,CHI
10/11/15 13:00,At Philadelphia,-6.5,New Orleans,49.5,-$275 +$235,5,2015,10,Sun,PHI,NO
10/11/15 13:00,At Green Bay,-9,St. Louis,46,-$460 +$360,5,2015,10,Sun,GB,STL
10/11/15 13:00,At Cincinnati,-3,Seattle,44.5,-$170 +$150,5,2015,10,Sun,CIN,SEA
10/11/15 16:05,Arizona,-4.5,At Detroit,46,-$215 +$185,5,2015,10,Sun,ARI,DET
10/11/15 16:25,New England,-8.5,At Dallas,50.5,-$420 +$350,5,2015,10,Sun,NE,DAL
10/11/15 16:25,Denver,-5.5,At Oakland,45,-$250 +$210,5,2015,10,Sun,DEN,OAK
10/11/15 20:30,At NY Giants,-7.5,San Francisco,44,-$360 +$300,5,2015,10,Sun,NYG,SF
10/15/15 20:25,Atlanta,-3,At New Orleans,52.5,-$165 +$145,6,2015,10,Thu,ATL,NO
10/19/15 20:30,At Philadelphia,-3.5,NY Giants,50.5,-$195 +$170,6,2015,10,Mon,PHI,NYG
10/18/15 13:00,Denver,-3.5,At Cleveland,42,-$170 +$150,6,2015,10,Sun,DEN,CLE
10/18/15 13:00,Cincinnati,-3,At Buffalo,42,-$160 +$140,6,2015,10,Sun,CIN,BUF
10/18/15 13:00,At Minnesota,-3.5,Kansas City,43,-$180 +$160,6,2015,10,Sun,MIN,KC
10/18/15 13:00,At Jacksonville,-3,Houston,43,-$150 +$130,6,2015,10,Sun,JAC,HOU
10/18/15 13:00,At Detroit,-3.5,Chicago,45.5,-$195 +$170,6,2015,10,Sun,DET,CHI
10/18/15 13:00,At NY Jets,-7.5,Washington,40,-$370 +$310,6,2015,10,Sun,NYJ,WAS
10/18/15 13:00,Arizona,-5.5,At Pittsburgh,45,-$250 +$210,6,2015,10,Sun,ARI,PIT
10/18/15 13:00,At Tennessee,-2.5,Miami,43.5,-$140 +$120,6,2015,10,Sun,TEN,MIA
10/18/15 16:05,At Seattle,-7,Carolina,41,-$325 +$270,6,2015,10,Sun,SEA,CAR
10/18/15 16:25,At Green Bay,-10.5,San Diego,50.5,-$600 +$450,6,2015,10,Sun,GB,SD
10/18/15 16:25,Baltimore,-2.5,At San Francisco,43.5,-$145 +$125,6,2015,10,Sun,BAL,SF
10/18/15 20:30,New England,-9,At Indianapolis,54,-$390 +$320,6,2015,10,Sun,NE,IND
10/22/15 20:25,Seattle,-6.5,At San Francisco,42,-$300 +$250,7,2015,10,Thu,SEA,SF
10/26/15 20:30,At Arizona,-10,Baltimore,49.5,-$500 +$400,7,2015,10,Mon,ARI,BAL
10/25/15 9:30,Buffalo,-3.5,Jacksonville,41.5,-$185 +$165,7,2015,10,Sun,BUF,JAC
10/25/15 13:00,At St. Louis,-6,Cleveland,44,-$265 +$225,7,2015,10,Sun,STL,CLE
10/25/15 13:00,At Kansas City,-3.5,Pittsburgh,41.5,-$185 +$165,7,2015,10,Sun,KC,PIT
10/25/15 13:00,At Miami,-4.5,Houston,45.5,-$220 +$185,7,2015,10,Sun,MIA,HOU
10/25/15 13:00,At New England,-7,NY Jets,47.5,-$325 +$265,7,2015,10,Sun,NE,NYJ
10/25/15 13:00,At Detroit,-1,Minnesota,45,-$120 +$100,7,2015,10,Sun,DET,MIN
10/25/15 13:00,Atlanta,-6,At Tennessee,45.5,-$250 +$210,7,2015,10,Sun,ATL,TEN
10/25/15 13:00,At Washington,-3,Tampa Bay,41.5,-$155 +$135,7,2015,10,Sun,WAS,TB
10/25/15 13:00,At Indianapolis,-5,New Orleans,53,-$240 +$200,7,2015,10,Sun,IND,NO
10/25/15 16:05,At San Diego,-3.5,Oakland,48.5,-$185 +$165,7,2015,10,Sun,SD,OAK
10/25/15 16:25,At NY Giants,-3,Dallas,44.5,-$160 +$140,7,2015,10,Sun,NYG,DAL
10/25/15 20:30,At Carolina,-2.5,Philadelphia,46,-$140 +$120,7,2015,10,Sun,CAR,PHI
10/29/15 20:25,At New England,-8,Miami,51.5,-$450 +$350,8,2015,10,Thu,NE,MIA
11/1/15 9:30,Kansas City,-3,Detroit,45,-$170 +$150,8,2015,11,Sun,KC,DET
11/1/15 13:00,Minnesota,-1.5,At Chicago,44,-$125 +$105,8,2015,11,Sun,MIN,CHI
11/1/15 13:00,At Atlanta,-8,Tampa Bay,47.5,-$400 +$330,8,2015,11,Sun,ATL,TB
11/1/15 13:00,At New Orleans,-3,NY Giants,52,-$165 +$145,8,2015,11,Sun,NO,NYG
11/1/15 13:00,At St. Louis,-8,San Francisco,41,-$400 +$330,8,2015,11,Sun,STL,SF
11/1/15 13:00,Arizona,-7,At Cleveland,46,-$330 +$270,8,2015,11,Sun,ARI,CLE
11/1/15 13:00,At Pittsburgh,0,Cincinnati,49.5,-$110 -$110,8,2015,11,Sun,PIT,CIN
11/1/15 13:00,At Baltimore,-4.5,San Diego,50.5,-$225 +$190,8,2015,11,Sun,BAL,SD
11/1/15 13:00,At Houston,-3.5,Tennessee,43,-$180 +$160,8,2015,11,Sun,HOU,TEN
11/1/15 16:05,NY Jets,-3,At Oakland,44,-$175 +$155,8,2015,11,Sun,NYJ,OAK
11/1/15 16:25,Seattle,-5,At Dallas,41.5,-$230 +$190,8,2015,11,Sun,SEA,DAL
11/1/15 20:30,Green Bay,-2.5,At Denver,45.5,-$145 +$125,8,2015,11,Sun,GB,DEN
11/12/15 20:25,At NY Jets,-3,Buffalo,43,-$155 +$135,10,2015,11,Thu,NYJ,BUF
11/16/15 20:30,At Cincinnati,-11,Houston,47.5,-$600 +$475,10,2015,11,Mon,CIN,HOU
11/15/15 13:00,At Green Bay,-11.5,Detroit,48,-$775 +$550,10,2015,11,Sun,GB,DET
11/15/15 13:00,At Tampa Bay,-1.5,Dallas,43.5,-$125 +$105,10,2015,11,Sun,TB,DAL
11/15/15 13:00,Carolina,-4.5,At Tennessee,43,-$230 +$190,10,2015,11,Sun,CAR,TEN
11/15/15 13:00,At St. Louis,-8,Chicago,42.5,-$400 +$330,10,2015,11,Sun,STL,CHI
11/15/15 13:00,New Orleans,-1.5,At Washington,50.5,-$125 +$105,10,2015,11,Sun,NO,WAS
11/15/15 13:00,At Philadelphia,-6.5,Miami,47,-$280 +$240,10,2015,11,Sun,PHI,MIA
11/15/15 13:00,At Pittsburgh,-4.5,Cleveland,41,-$230 +$190,10,2015,11,Sun,PIT,CLE
11/15/15 13:00,At Baltimore,-6,Jacksonville,48,-$260 +$220,10,2015,11,Sun,BAL,JAC
11/15/15 16:05,At Oakland,-2.5,Minnesota,42.5,-$145 +$125,10,2015,11,Sun,OAK,MIN
11/15/15 16:25,At Denver,-6.5,Kansas City,42,-$290 +$245,10,2015,11,Sun,DEN,KC
11/15/15 16:25,New England,-7,At NY Giants,55,-$330 +$270,10,2015,11,Sun,NE,NYG
11/15/15 20:30,At Seattle,-3,Arizona,44.5,-$160 +$140,10,2015,11,Sun,SEA,ARI
9/4/14 20:35,At Seattle,-5,Green Bay,47,-$240 +$200,1,2014,9,Thu,SEA,GB
9/8/14 19:10,At Detroit,-6.5,NY Giants,46,-$270 +$230,1,2014,9,Mon,DET,NYG
9/8/14 22:25,At Arizona,-3,San Diego,46,-$155 +$135,1,2014,9,Mon,ARI,SD
9/7/14 13:00,New Orleans,-3,At Atlanta,51.5,-$165 +$145,1,2014,9,Sun,NO,ATL
9/7/14 13:00,At St. Louis,-3,Minnesota,43.5,-$150 +$130,1,2014,9,Sun,STL,MIN
9/7/14 13:00,At Pittsburgh,-6,Cleveland,41.5,-$270 +$230,1,2014,9,Sun,PIT,CLE
9/7/14 13:00,At Philadelphia,-10,Jacksonville,50,-$625 +$450,1,2014,9,Sun,PHI,JAC
9/7/14 13:00,At NY Jets,-6.5,Oakland,41.5,-$290 +$245,1,2014,9,Sun,NYJ,OAK
9/7/14 13:00,At Baltimore,-1,Cincinnati,43.5,-$115 -$105,1,2014,9,Sun,BAL,CIN
9/7/14 13:00,At Chicago,-7,Buffalo,47.5,-$320 +$260,1,2014,9,Sun,CHI,BUF
9/7/14 13:00,At Houston,-3,Washington,44,-$170 +$150,1,2014,9,Sun,HOU,WAS
9/7/14 13:00,At Kansas City,-3,Tennessee,45,-$165 +$145,1,2014,9,Sun,KC,TEN
9/7/14 13:00,New England,-4,At Miami,47.5,-$200 +$175,1,2014,9,Sun,NE,MIA
9/7/14 16:25,At Tampa Bay,-4.5,Carolina,38.5,-$230 +$195,1,2014,9,Sun,TB,CAR
9/7/14 16:25,San Francisco,-3.5,At Dallas,50,-$175 +$155,1,2014,9,Sun,SF,DAL
9/7/14 20:30,At Denver,-8.5,Indianapolis,54,-$410 +$330,1,2014,9,Sun,DEN,IND
9/11/14 20:25,At Baltimore,-2.5,Pittsburgh,44.5,-$140 +$120,2,2014,9,Thu,BAL,PIT
9/14/14 13:00,At Carolina,-1.5,Detroit,43.5,-$120 +$100,2,2014,9,Sun,CAR,DET
9/14/14 13:00,At Buffalo,-1,Miami,43,-$120 +$100,2,2014,9,Sun,BUF,MIA
9/14/14 13:00,At Washington,-5,Jacksonville,43,-$240 +$200,2,2014,9,Sun,WAS,JAC
9/14/14 13:00,At Tennessee,-3.5,Dallas,49.5,-$175 +$155,2,2014,9,Sun,TEN,DAL
9/14/14 13:00,At NY Giants,-2,Arizona,41.5,-$130 +$110,2,2014,9,Sun,NYG,ARI
9/14/14 13:00,New England,-3,At Minnesota,49,-$180 +$160,2,2014,9,Sun,NE,MIN
9/14/14 13:00,New Orleans,-6,At Cleveland,49.5,-$265 +$225,2,2014,9,Sun,NO,CLE
9/14/14 13:00,At Cincinnati,-5.5,Atlanta,49,-$250 +$210,2,2014,9,Sun,CIN,ATL
9/14/14 16:05,At Tampa Bay,-4.5,St. Louis,37.5,-$220 +$185,2,2014,9,Sun,TB,STL
9/14/14 16:05,Seattle,-5,At San Diego,45,-$240 +$200,2,2014,9,Sun,SEA,SD
9/14/14 16:25,Houston,-3,At Oakland,41,-$170 +$150,2,2014,9,Sun,HOU,OAK
9/14/14 16:25,At Green Bay,-7.5,NY Jets,46.5,-$360 +$300,2,2014,9,Sun,GB,NYJ
9/14/14 16:25,At Denver,-13,Kansas City,49,-$1050 +$675,2,2014,9,Sun,DEN,KC
9/14/14 20:30,At San Francisco,-7,Chicago,47.5,-$345 +$285,2,2014,9,Sun,SF,CHI
9/14/14 20:35,At Indianapolis,-3,Philadelphia,54,-$155 +$135,2,2014,9,Sun,IND,PHI
9/18/14 20:25,At Atlanta,-6.5,Tampa Bay,47,-$295 +$245,3,2014,9,Thu,ATL,TB
9/22/14 20:35,At NY Jets,-1.5,Chicago,45,-$125 +$105,3,2014,9,Mon,NYJ,CHI
9/21/14 13:00,At Buffalo,-2.5,San Diego,45.5,-$140 +$120,3,2014,9,Sun,BUF,SD
9/21/14 13:00,Dallas,-2,At St. Louis,45,-$130 +$110,3,2014,9,Sun,DAL,STL
9/21/14 13:00,At Philadelphia,-4,Washington,50,-$210 +$180,3,2014,9,Sun,PHI,WAS
9/21/14 13:00,At NY Giants,-1,Houston,41.5,-$120 +$100,3,2014,9,Sun,NYG,HOU
9/21/14 13:00,At New Orleans,-10,Minnesota,49.5,-$625 +$450,3,2014,9,Sun,NO,MIN
9/21/14 13:00,At Cincinnati,-6.5,Tennessee,44.5,-$300 +$250,3,2014,9,Sun,CIN,TEN
9/21/14 13:00,Baltimore,-1.5,At Cleveland,43,-$125 +$105,3,2014,9,Sun,BAL,CLE
9/21/14 13:00,At Detroit,-1.5,Green Bay,52,-$120 +$100,3,2014,9,Sun,DET,GB
9/21/14 13:00,Indianapolis,-6.5,At Jacksonville,45,-$290 +$240,3,2014,9,Sun,IND,JAC
9/21/14 13:00,At New England,-14,Oakland,47,-$1300 +$800,3,2014,9,Sun,NE,OAK
9/21/14 16:05,San Francisco,-3,At Arizona,41,-$155 +$135,3,2014,9,Sun,SF,ARI
9/21/14 16:25,At Seattle,-4.5,Denver,48,-$225 +$190,3,2014,9,Sun,SEA,DEN
9/21/14 16:25,At Miami,-5.5,Kansas City,42.5,-$255 +$215,3,2014,9,Sun,MIA,KC
9/21/14 20:30,At Carolina,-3,Pittsburgh,42.5,-$180 +$160,3,2014,9,Sun,CAR,PIT
9/25/14 20:25,At Washington,-3,NY Giants,44.5,-$175 +$155,4,2014,9,Thu,WAS,NYG
9/29/14 20:30,New England,-3,At Kansas City,45.5,-$145 +$125,4,2014,9,Mon,NE,KC
9/28/14 13:00,Miami,-4,Oakland,41,-$190 +$170,4,2014,9,Sun,MIA,OAK
9/28/14 13:00,Green Bay,-2,At Chicago,51,-$130 +$110,4,2014,9,Sun,GB,CHI
9/28/14 13:00,At Houston,-3,Buffalo,44,-$150 +$130,4,2014,9,Sun,HOU,BUF
9/28/14 13:00,At Indianapolis,-7.5,Tennessee,46,-$375 +$315,4,2014,9,Sun,IND,TEN
9/28/14 13:00,At Baltimore,-3,Carolina,42,-$165 +$145,4,2014,9,Sun,BAL,CAR
9/28/14 13:00,At NY Jets,-1.5,Detroit,44,-$125 +$105,4,2014,9,Sun,NYJ,DET
9/28/14 13:00,At Pittsburgh,-7.5,Tampa Bay,45,-$365 +$305,4,2014,9,Sun,PIT,TB
9/28/14 16:05,At San Diego,-12,Jacksonville,44.5,-$775 +$550,4,2014,9,Sun,SD,JAC
9/28/14 16:25,At San Francisco,-4,Philadelphia,49.5,-$200 +$170,4,2014,9,Sun,SF,PHI
9/28/14 16:25,Atlanta,-6,At Minnesota,47.5,-$250 +$210,4,2014,9,Sun,ATL,MIN
9/28/14 20:30,New Orleans,-3,At Dallas,54,-$150 +$130,4,2014,9,Sun,NO,DAL
10/2/14 20:25,At Green Bay,-9.5,Minnesota,46.5,-$470 +$370,5,2014,10,Thu,GB,MIN
10/6/14 20:30,Seattle,-7,At Washington,46,-$340 +$280,5,2014,10,Mon,SEA,WAS
10/5/14 13:00,At Carolina,-1.5,Chicago,47,-$125 +$105,5,2014,10,Sun,CAR,CHI
10/5/14 13:00,Cleveland,-1,At Tennessee,44,-$120 +$100,5,2014,10,Sun,CLE,TEN
10/5/14 13:00,At Philadelphia,-4,St. Louis,48,-$210 +$180,5,2014,10,Sun,PHI,STL
10/5/14 13:00,At NY Giants,-4,Atlanta,50.5,-$210 +$180,5,2014,10,Sun,NYG,ATL
10/5/14 13:00,At New Orleans,-11,Tampa Bay,48,-$675 +$475,5,2014,10,Sun,NO,TB
10/5/14 13:00,At Dallas,-5.5,Houston,48,-$250 +$210,5,2014,10,Sun,DAL,HOU
10/5/14 13:00,At Detroit,-5,Buffalo,43.5,-$235 +$195,5,2014,10,Sun,DET,BUF
10/5/14 13:00,At Indianapolis,-3,Baltimore,49.5,-$145 +$125,5,2014,10,Sun,IND,BAL
10/5/14 13:00,Pittsburgh,-6,At Jacksonville,47.5,-$260 +$220,5,2014,10,Sun,PIT,JAC
10/5/14 16:05,At Denver,-8.5,Arizona,47.5,-$400 +$330,5,2014,10,Sun,DEN,ARI
10/5/14 16:25,At San Francisco,-5,Kansas City,43.5,-$230 +$190,5,2014,10,Sun,SF,KC
10/5/14 16:25,At San Diego,-7,NY Jets,44.5,-$305 +$255,5,2014,10,Sun,SD,NYJ
10/5/14 20:30,Cincinnati,-2.5,At New England,46.5,-$140 +$120,5,2014,10,Sun,CIN,NE
10/9/14 20:25,Indianapolis,-2.5,At Houston,46,-$140 +$120,6,2014,10,Thu,IND,HOU
10/13/14 20:30,San Francisco,-3.5,At St. Louis,44.5,-$205 +$175,6,2014,10,Mon,SF,STL
10/12/14 13:00,Denver,-10,At NY Jets,47.5,-$490 +$390,6,2014,10,Sun,DEN,NYJ
10/12/14 13:00,At Cleveland,-2,Pittsburgh,46.5,-$130 +$110,6,2014,10,Sun,CLE,PIT
10/12/14 13:00,At Tennessee,-4,Jacksonville,42.5,-$205 +$175,6,2014,10,Sun,TEN,JAC
10/12/14 16:25,At Atlanta,-3.5,Chicago,56,-$175 +$155,6,2014,10,Sun,ATL,CHI
10/12/14 13:00,Green Bay,-2,At Miami,47,-$130 +$110,6,2014,10,Sun,GB,MIA
10/12/14 13:00,At Minnesota,-1.5,Detroit,43,-$125 +$105,6,2014,10,Sun,MIN,DET
10/12/14 13:00,At Cincinnati,-7,Carolina,44,-$310 +$260,6,2014,10,Sun,CIN,CAR
10/12/14 13:00,At Buffalo,0,New England,44.5,-$110 -$110,6,2014,10,Sun,BUF,NE
10/12/14 13:00,Baltimore,-3.5,At Tampa Bay,44.5,-$185 +$165,6,2014,10,Sun,BAL,TB
10/12/14 16:05,San Diego,-7.5,At Oakland,44,-$360 +$300,6,2014,10,Sun,SD,OAK
10/12/14 16:25,At Seattle,-9.5,Dallas,47,-$480 +$380,6,2014,10,Sun,SEA,DAL
10/12/14 16:25,At Arizona,-5.5,Washington,46.5,-$245 +$205,6,2014,10,Sun,ARI,WAS
10/12/14 20:30,At Philadelphia,-1.5,NY Giants,51,-$125 +$105,6,2014,10,Sun,PHI,NYG
10/16/14 20:25,At New England,-9.5,NY Jets,44.5,-$525 +$400,7,2014,10,Thu,NE,NYJ
10/20/14 20:30,At Pittsburgh,-3,Houston,44.5,-$150 +$130,7,2014,10,Mon,PIT,HOU
10/19/14 13:00,At Indianapolis,-3.5,Cincinnati,50.5,-$185 +$165,7,2014,10,Sun,IND,CIN
10/19/14 13:00,At Washington,-6,Tennessee,46.5,-$250 +$210,7,2014,10,Sun,WAS,TEN
10/19/14 13:00,At Chicago,-3,Miami,48,-$170 +$150,7,2014,10,Sun,CHI,MIA
10/19/14 13:00,Cleveland,-4.5,At Jacksonville,45,-$220 +$180,7,2014,10,Sun,CLE,JAC
10/19/14 13:00,Seattle,-6.5,At St. Louis,43.5,-$310 +$260,7,2014,10,Sun,SEA,STL
10/19/14 13:00,At Green Bay,-6.5,Carolina,49.5,-$300 +$250,7,2014,10,Sun,GB,CAR
10/19/14 13:00,At Baltimore,-7,Atlanta,50,-$310 +$255,7,2014,10,Sun,BAL,ATL
10/19/14 13:00,At Buffalo,-6.5,Minnesota,43,-$270 +$230,7,2014,10,Sun,BUF,MIN
10/19/14 13:00,At Detroit,-1.5,New Orleans,46.5,-$125 +$105,7,2014,10,Sun,DET,NO
10/19/14 16:05,At San Diego,-3,Kansas City,46,-$175 +$155,7,2014,10,Sun,SD,KC
10/19/14 16:25,At Dallas,-5.5,NY Giants,47,-$240 +$200,7,2014,10,Sun,DAL,NYG
10/19/14 16:25,Arizona,-3.5,At Oakland,46.5,-$175 +$155,7,2014,10,Sun,ARI,OAK
10/19/14 20:30,At Denver,-6.5,San Francisco,48.5,-$300 +$250,7,2014,10,Sun,DEN,SF
10/23/14 20:25,At Denver,-9,San Diego,51,-$450 +$350,8,2014,10,Thu,DEN,SD
10/27/14 20:30,At Dallas,-9.5,Washington,49,-$480 +$380,8,2014,10,Mon,DAL,WAS
10/26/14 9:30,Detroit,-3.5,Atlanta(At London),45.5,-$180 +$160,8,2014,10,Sun,DET,ATL
10/26/14 13:00,At Tampa Bay,-1.5,Minnesota,43,-$125 +$105,8,2014,10,Sun,TB,MIN
10/26/14 13:00,At New England,-6,Chicago,52,-$260 +$220,8,2014,10,Sun,NE,CHI
10/26/14 13:00,At Kansas City,-7,St. Louis,44,-$355 +$295,8,2014,10,Sun,KC,STL
10/26/14 13:00,Seattle,-6,At Carolina,45,-$265 +$225,8,2014,10,Sun,SEA,CAR
10/26/14 13:00,At NY Jets,-3,Buffalo,40.5,-$155 +$135,8,2014,10,Sun,NYJ,BUF
10/26/14 13:00,Miami,-6.5,At Jacksonville,42,-$330 +$270,8,2014,10,Sun,MIA,JAC
10/26/14 13:00,Houston,-3.5,At Tennessee,43,-$185 +$165,8,2014,10,Sun,HOU,TEN
10/26/14 13:00,Baltimore,-3,At Cincinnati,44.5,-$155 +$135,8,2014,10,Sun,BAL,CIN
10/26/14 16:05,Philadelphia,-1,At Arizona,48.5,-$115 -$105,8,2014,10,Sun,PHI,ARI
